,Year,Distance,Engine_capacity(cm3),Price(euro)
694,2004,250000.0,3000.0,8999.0
695,2007,251000.0,1400.0,6999.0
696,2016,59000.0,2000.0,20499.0
697,1994,320000.0,2000.0,2400.0
698,2010,248000.0,3500.0,15799.0
699,2011,143000.0,1000.0,3400.0
700,2011,192000.0,1400.0,6099.0
701,1997,350000.0,1900.0,3899.0
702,2010,241828.0,1400.0,4800.0
703,2005,148000.0,200.0,7100.0
704,2019,58255.0,2000.0,24999.0
705,2014,140000.0,2143.0,26000.0
706,2017,88600.0,1500.0,9500.0
707,2005,290000.0,1900.0,3999.0
708,2017,106000.0,2500.0,22000.0
709,2003,334000.0,2500.0,6800.0
710,2008,207000.0,2700.0,11990.0
711,2012,150000.0,1600.0,4700.0
712,2015,1234.0,2000.0,21500.0
713,2008,150000.0,4800.0,12900.0
714,2012,254000.0,1500.0,7099.0
715,2011,100000.0,1600.0,3800.0
716,2004,180000.0,2000.0,7200.0
717,2004,214000.0,1800.0,3700.0
718,2004,343150.0,3222.0,8500.0
719,2014,156800.0,1500.0,5650.0
720,2020,35000.0,1968.0,39500.0
721,2009,224000.0,1500.0,3799.0
722,2006,190000.0,1600.0,4699.0
723,2007,167000.0,1500.0,6500.0
724,2012,150000.0,1800.0,9699.0
725,2006,123129.0,3000.0,14000.0
726,2011,239000.0,1500.0,6900.0
727,2013,220000.0,1500.0,8800.0
728,2009,270000.0,2000.0,9200.0
729,2011,176200.0,1400.0,7599.0
730,2015,198000.0,1500.0,10950.0
731,2006,180000.0,1500.0,4500.0
732,2010,220100.0,1500.0,5000.0
733,2006,300000.0,1800.0,6000.0
734,2013,222369.0,2000.0,13400.0
735,2015,80000.0,2000.0,19999.0
736,2006,290000.0,1500.0,3200.0
737,2000,200000.0,2000.0,3500.0
738,2017,50000.0,2000.0,29900.0
739,2007,302718.0,2231.0,7000.0
740,2015,115000.0,1400.0,11200.0
741,2015,106000.0,2000.0,13799.0
742,2006,215800.0,2000.0,7200.0
743,2012,186000.0,1600.0,6200.0
744,2013,215000.0,3000.0,39000.0
745,2007,173451.0,2300.0,6750.0
746,2008,260000.0,1798.0,5550.0
747,2012,186400.0,1799.0,9499.0
748,2017,137000.0,1400.0,12950.0
749,2015,216000.0,2200.0,20000.0
750,2016,105000.0,2000.0,23500.0
751,2004,218569.0,3000.0,13300.0
752,2018,157000.0,1600.0,15800.0
753,2005,195400.0,2700.0,4500.0
754,2005,193000.0,3000.0,9499.0
755,2000,300000.0,2000.0,4500.0
756,2011,155849.0,1400.0,7850.0
757,2010,220000.0,2200.0,10999.0
758,2013,175000.0,1400.0,9390.0
759,2005,109131.0,1388.0,4300.0
760,2012,140000.0,1400.0,8299.0
761,2006,400000.0,2200.0,8200.0
762,2016,175000.0,1500.0,12999.0
763,2015,165000.0,1800.0,10200.0
764,2000,227000.0,2000.0,5490.0
765,2005,256105.0,2500.0,7599.0
766,2004,225000.0,2000.0,6800.0
767,2010,241000.0,3500.0,19999.0
768,2015,177000.0,1500.0,8900.0
769,2013,119000.0,1400.0,8500.0
770,2013,124000.0,1500.0,8490.0
771,2008,229000.0,1400.0,3999.0
772,2009,175000.0,1400.0,5200.0
773,2012,223000.0,2000.0,13500.0
774,2014,102000.0,2700.0,24900.0
775,2006,176850.0,1600.0,4499.0
776,2017,120000.0,1800.0,12900.0
777,2017,123600.0,1400.0,12350.0
778,2018,25000.0,2000.0,27999.0
779,2011,86000.0,2400.0,6999.0
780,2007,280788.0,2200.0,8490.0
781,2012,103640.0,1600.0,9199.0
782,2020,8000.0,2000.0,31900.0
783,2012,176000.0,1400.0,5800.0
784,2005,245000.0,1800.0,4490.0
785,2005,249000.0,1800.0,5990.0
786,2010,221300.0,1200.0,3800.0
787,2012,170000.0,2000.0,12999.0
788,2016,55000.0,1600.0,14300.0
789,2007,223000.0,2200.0,7999.0
790,2011,155000.0,1400.0,9499.0
791,2016,146000.0,2000.0,12300.0
792,2010,270000.0,1996.0,8250.0
793,1995,275000.0,2300.0,36000.0
794,2014,121000.0,1000.0,6300.0
795,2014,161000.0,1500.0,9200.0
796,2006,214000.0,3600.0,13350.0
797,2005,23000.0,2000.0,3900.0
798,2010,267000.0,1400.0,3850.0
799,2014,230000.0,2200.0,15990.0
800,2013,198000.0,1400.0,8600.0
801,2018,82000.0,1500.0,18500.0
802,2010,220000.0,2000.0,9700.0
803,2017,40718.0,1000.0,10700.0
804,2004,216000.0,2995.0,8800.0
805,2014,170000.0,2000.0,21500.0
806,2004,356000.0,3000.0,8500.0
807,2017,166000.0,1950.0,22990.0
808,2010,234000.0,1994.0,10499.0
809,2011,210000.0,2000.0,10500.0
810,2016,36000.0,1500.0,9500.0
811,1989,45000.0,2300.0,1200.0
812,2018,69000.0,1997.0,33000.0
813,2012,136454.0,1300.0,4950.0
814,2008,165000.0,1997.0,9100.0
815,2015,107000.0,1400.0,8500.0
816,2007,134000.0,2200.0,10300.0
817,2013,126590.0,2000.0,18000.0
818,2014,170000.0,220.0,28500.0
819,2010,208000.0,1800.0,7899.0
820,2010,223000.0,1200.0,4500.0
821,2009,280000.0,2000.0,10000.0
822,2016,32400.0,1999.0,24999.0
823,2005,240000.0,1600.0,4850.0
824,2015,190000.0,3000.0,35400.0
825,2013,180282.0,2000.0,14900.0
826,2013,119000.0,1600.0,8500.0
827,2013,200000.0,2200.0,10500.0
828,2006,303000.0,1390.0,1800.0
829,2017,162000.0,1496.0,12900.0
830,2012,87000.0,3000.0,24500.0
831,2003,300000.0,2200.0,7000.0
832,2020,27000.0,3000.0,99900.0
833,2018,19000.0,1400.0,10500.0
834,2010,183000.0,1300.0,6400.0
835,2009,146454.0,2000.0,3999.0
836,2012,101211.0,1000.0,3750.0
837,2014,171524.0,2000.0,13300.0
838,2014,183021.0,1600.0,13999.0
839,2008,248453.0,3600.0,13800.0
840,2008,205121.0,1800.0,4999.0
841,2012,147208.0,1400.0,7500.0
842,2012,171200.0,1500.0,7300.0
843,2011,157544.0,1500.0,6500.0
844,2011,164892.0,1400.0,6100.0
845,2016,45074.0,2000.0,16999.0
846,2011,156290.0,1500.0,7200.0
847,1999,223237.0,2000.0,4500.0
848,2018,103121.0,1500.0,11700.0
849,2016,190000.0,1500.0,14400.0
850,2006,304000.0,2200.0,5200.0
851,2016,195232.0,2000.0,13800.0
852,2012,112114.0,2000.0,15000.0
853,2006,187211.0,1500.0,3999.0
854,2008,173111.0,3000.0,18999.0
855,2017,156802.0,1500.0,13500.0
856,2005,157085.0,2400.0,5500.0
857,2010,195000.0,2000.0,9800.0
858,2013,155211.0,1500.0,7999.0
859,2015,179713.0,1400.0,9500.0
860,2006,286223.0,1800.0,5999.0
861,2013,233000.0,2000.0,11500.0
862,2014,120788.0,2000.0,11999.0
863,2018,17700.0,2995.0,44500.0
864,1986,250000.0,1400.0,13000.0
865,2012,170000.0,1400.0,8300.0
866,2003,370000.0,2500.0,4850.0
867,1999,150000.0,1500.0,5000.0
868,1991,350000.0,1800.0,1500.0
869,2004,300000.0,1600.0,2900.0
870,1994,230000.0,1500.0,1450.0
871,2012,180000.0,1800.0,8490.0
872,2012,127345.0,2000.0,13500.0
873,2011,291000.0,1500.0,5650.0
874,2007,225000.0,1600.0,3850.0
875,2008,193000.0,1500.0,4999.0
876,2006,267000.0,2000.0,4999.0
877,2008,250000.0,1500.0,4350.0
878,2011,267000.0,1200.0,2750.0
879,1999,250000.0,1900.0,3999.0
880,2006,288000.0,3000.0,7499.0
881,2014,113000.0,2200.0,20999.0
882,2013,196000.0,1400.0,8499.0
883,2011,262000.0,2200.0,12999.0
884,2008,227000.0,1300.0,3999.0
885,1999,390000.0,2800.0,4999.0
886,2015,96000.0,2500.0,17999.0
887,2006,167000.0,1600.0,1999.0
888,2015,28000.0,2000.0,13999.0
889,2006,110000.0,1900.0,3999.0
890,2007,232000.0,1400.0,5750.0
891,2005,177000.0,1200.0,2999.0
892,2014,214000.0,1500.0,6750.0
893,2008,273000.0,2400.0,12500.0
894,2018,93000.0,3000.0,31450.0
895,2017,70000.0,1800.0,16300.0
896,2014,98800.0,1500.0,12690.0
897,2014,137000.0,1500.0,10490.0
898,2015,159000.0,1800.0,11990.0
899,2012,183000.0,2000.0,9990.0
900,2013,149000.0,1600.0,10490.0
901,2016,166000.0,1500.0,13990.0
902,2003,364000.0,3222.0,5500.0
903,2013,60500.0,2500.0,16500.0
904,2008,200000.0,1989.0,6290.0
905,2003,360000.0,2700.0,2500.0
906,2009,265000.0,1500.0,6800.0
907,2011,236000.0,1500.0,7700.0
908,2015,101000.0,1461.0,7400.0
909,2008,224000.0,3500.0,16000.0
910,2003,312000.0,1800.0,3800.0
911,2014,90000.0,1200.0,7499.0
912,2005,200000.0,1600.0,2800.0
913,2008,94513.0,800.0,890.0
914,1995,236424.0,1600.0,600.0
915,2015,180689.0,2000.0,21500.0
916,2009,14200.0,1600.0,1200.0
917,2012,213000.0,1390.0,8000.0
918,2015,108000.0,2000.0,13900.0
919,2008,160000.0,2000.0,6600.0
920,2008,220000.0,1400.0,2387.0
921,2012,235000.0,1968.0,9750.0
922,2014,175600.0,1400.0,9800.0
923,1996,265321.0,1600.0,1550.0
924,2003,154283.0,2200.0,2800.0
925,2001,248465.0,1900.0,2650.0
926,2015,123000.0,2995.0,40000.0
927,2012,166600.0,1400.0,5999.0
928,2009,197000.0,1800.0,8800.0
929,2006,225000.0,1900.0,4750.0
930,2013,223000.0,2000.0,14999.0
931,2017,96000.0,1500.0,14390.0
932,2016,152700.0,1500.0,9250.0
933,2018,59300.0,1800.0,17490.0
934,2007,235000.0,1500.0,6990.0
935,2018,69000.0,1500.0,16990.0
936,2017,113000.0,1600.0,15490.0
937,2017,146700.0,1500.0,14990.0
938,2015,188000.0,1500.0,6990.0
939,2016,102500.0,1500.0,14490.0
940,2018,122100.0,1500.0,14250.0
941,2017,157000.0,2200.0,36990.0
942,2012,101000.0,1800.0,5990.0
943,2017,115000.0,3000.0,39900.0
944,2006,311000.0,2000.0,7490.0
945,2016,194000.0,1500.0,10900.0
946,2014,161000.0,1500.0,6990.0
947,2017,119000.0,1500.0,13990.0
948,2014,153000.0,1800.0,12100.0
949,2016,122000.0,2500.0,11999.0
950,1999,424000.0,2000.0,2100.0
951,2010,220000.0,2200.0,13000.0
952,2011,166000.0,1200.0,4999.0
953,2006,300000.0,2000.0,5800.0
954,2011,163700.0,1400.0,6400.0
955,2002,165000.0,2000.0,1799.0
956,2005,220004.0,1400.0,2799.0
957,2014,92625.0,2000.0,14999.0
958,2006,162088.0,1400.0,2799.0
959,2015,128312.0,1200.0,5299.0
960,2012,148660.0,1400.0,7400.0
961,2006,241320.0,1300.0,3750.0
962,2013,172000.0,1200.0,5700.0
963,2015,155000.0,1500.0,10950.0
964,2012,196000.0,1500.0,6350.0
965,2016,128000.0,2500.0,27999.0
966,2005,299000.0,3222.0,2999.0
967,1997,330000.0,1600.0,1500.0
968,2004,418000.0,2000.0,5400.0
969,2009,191200.0,2500.0,10350.0
970,2020,27000.0,1498.0,17100.0
971,2017,69000.0,3000.0,48000.0
972,2009,147956.0,1390.0,3500.0
973,2014,172000.0,1400.0,4900.0
974,2007,199500.0,1500.0,1600.0
975,2009,220000.0,1500.0,4000.0
976,1997,300000.0,1195.0,900.0
977,2010,223500.0,2000.0,11400.0
978,2015,169000.0,2000.0,12000.0
979,2005,206000.0,1600.0,5400.0
980,2016,176000.0,1500.0,7950.0
981,2014,50000.0,2000.0,16800.0
982,2012,229000.0,2200.0,20000.0
983,2017,46000.0,1800.0,12800.0
984,2015,160000.0,1800.0,8700.0
985,2016,107000.0,2000.0,20000.0
986,2014,194000.0,2000.0,11800.0
987,2007,282380.0,1500.0,6700.0
988,2015,148000.0,2000.0,18800.0
989,2014,50000.0,2000.0,16799.0
990,2009,226000.0,1800.0,5600.0
991,2014,126000.0,2000.0,12800.0
992,2014,125000.0,1300.0,8500.0
993,2014,129000.0,2000.0,10000.0
994,2007,195000.0,2000.0,4999.0
995,2009,380000.0,1400.0,3300.0
996,2016,155000.0,2000.0,13500.0
997,2015,195200.0,1500.0,8300.0
998,2006,160000.0,2000.0,5500.0
999,2015,94000.0,2000.0,13000.0
1000,2017,138000.0,1500.0,13750.0
1001,1995,250000.0,2000.0,3999.0
1002,1997,270000.0,4200.0,4699.0
1003,2011,185000.0,1800.0,10000.0
1004,2013,122000.0,1700.0,12500.0
1005,2014,220000.0,1500.0,7699.0
1006,2017,82000.0,1500.0,9000.0
1007,2013,170000.0,2000.0,11500.0
1008,2004,240000.0,1900.0,3699.0
1009,2016,116000.0,1800.0,13500.0
1010,1996,370000.0,3500.0,5699.0
1011,2004,320000.0,1900.0,4299.0
1012,2009,242000.0,3200.0,12000.0
1013,2016,193624.0,1400.0,7700.0
1014,2017,46000.0,1800.0,12799.0
1015,2007,103000.0,2500.0,7990.0
1016,2008,220000.0,1800.0,6500.0
1017,2006,230000.0,2000.0,5490.0
1018,2016,93000.0,1600.0,16000.0
1019,2005,300000.0,2500.0,7999.0
1020,2008,320000.0,2000.0,7199.0
1021,2018,153000.0,1600.0,17500.0
1022,1996,270000.0,2000.0,5199.0
1023,2006,340000.0,1800.0,6800.0
1024,2001,300000.0,1900.0,4200.0
1025,2002,205900.0,2200.0,5000.0
1026,2005,116742.0,1500.0,4141.0
1027,1991,111111.0,1300.0,850.0
1028,2004,312000.0,1900.0,1800.0
1029,2004,200000.0,1600.0,4650.0
1030,1993,500000.0,1600.0,1500.0
1031,2004,227854.0,3000.0,14550.0
1032,2005,169500.0,1500.0,3500.0
1033,2009,190000.0,1400.0,5600.0
1034,1999,300000.0,2000.0,3333.0
1035,2010,229000.0,1500.0,5400.0
1036,2008,319122.0,1500.0,2900.0
1037,2016,90000.0,2000.0,19999.0
1038,2011,279000.0,2143.0,7789.0
1039,2007,203000.0,2200.0,8900.0
1040,2005,368000.0,2500.0,7750.0
1041,2012,168900.0,1200.0,4900.0
1042,2016,142000.0,1500.0,9200.0
1043,2007,250000.0,1996.0,6290.0
1044,2010,134000.0,1400.0,8350.0
1045,2015,190000.0,2000.0,17500.0
1046,2011,16000.0,1200.0,5100.0
1047,2002,309000.0,1900.0,4500.0
1048,2017,230000.0,1400.0,14300.0
1049,2001,234000.0,3000.0,2799.0
1050,2018,34000.0,1000.0,9900.0
1051,2015,158000.0,1500.0,7990.0
1052,2017,49000.0,1500.0,16990.0
1053,2018,59000.0,1500.0,17350.0
1054,2016,167000.0,1500.0,10990.0
1055,2018,49000.0,1500.0,17350.0
1056,2017,89000.0,1600.0,18990.0
1057,2017,149000.0,1500.0,9350.0
1058,2017,124000.0,1500.0,9990.0
1059,2018,61000.0,1500.0,17290.0
1060,2016,139000.0,2200.0,28990.0
1061,2014,285000.0,2200.0,19990.0
1062,2014,226000.0,1200.0,8990.0
1063,2008,115000.0,2000.0,9250.0
1064,2014,95000.0,1600.0,11750.0
1065,2013,202000.0,1400.0,6900.0
1066,2020,7000.0,1400.0,18550.0
1067,2016,144000.0,2000.0,16990.0
1068,2015,152000.0,2000.0,16999.0
1069,2017,47000.0,1600.0,18949.0
1070,2011,218000.0,1600.0,8999.0
1071,2008,228000.0,1600.0,5750.0
1072,2018,33000.0,1600.0,10750.0
1073,2018,171000.0,1500.0,8999.0
1074,2016,156000.0,1600.0,15350.0
1075,2018,27000.0,1500.0,17990.0
1076,2016,190000.0,1500.0,8599.0
1077,2017,44000.0,1500.0,16990.0
1078,2017,145000.0,1500.0,15350.0
1079,2018,59000.0,1500.0,17290.0
1080,2018,47000.0,1500.0,17290.0
1081,2015,163000.0,1500.0,8490.0
1082,2017,129000.0,1500.0,15750.0
1083,2007,216000.0,2000.0,3850.0
1084,2014,112580.0,1200.0,6800.0
1085,2005,270000.0,1500.0,3200.0
1086,2012,214450.0,1450.0,5995.0
1087,2013,129811.0,1800.0,11299.0
1088,2002,252000.0,2500.0,5490.0
1089,2007,256000.0,2000.0,6100.0
1090,2015,144000.0,2000.0,35900.0
1091,2018,103200.0,1500.0,14150.0
1092,2016,161300.0,2200.0,27700.0
1093,2002,290000.0,1800.0,3000.0
1094,1993,240000.0,1800.0,2200.0
1095,2017,175000.0,1500.0,7200.0
1096,2004,22000.0,1500.0,2990.0
1097,2005,258000.0,1900.0,5190.0
1098,2006,121000.0,3500.0,13990.0
1099,2013,180000.0,1500.0,5990.0
1100,2012,201000.0,2000.0,9490.0
1101,2009,190000.0,1400.0,6999.0
1102,2016,144249.0,1500.0,9400.0
1103,2015,127000.0,2200.0,24500.0
1104,2013,211370.0,1500.0,6250.0
1105,2010,228723.0,1798.0,5000.0
1106,2017,150000.0,1500.0,9600.0
1107,1999,216000.0,2400.0,4499.0
1108,2015,135000.0,2000.0,17499.0
1109,2013,260000.0,1500.0,7990.0
1110,1998,280000.0,2000.0,1800.0
1111,2014,158000.0,1500.0,6900.0
1112,2010,210000.0,1800.0,8200.0
1113,2008,176000.0,2300.0,9800.0
1114,2009,145000.0,1600.0,7700.0
1115,2007,188000.0,1799.0,4000.0
1116,2015,220000.0,1500.0,4500.0
1117,2011,170000.0,1300.0,6300.0
1118,2011,187000.0,1400.0,7600.0
1119,2014,185000.0,1500.0,7000.0
1120,2017,168444.0,2500.0,31500.0
1121,2003,232000.0,1200.0,2850.0
1122,2012,207885.0,1800.0,8900.0
1123,2016,161000.0,2500.0,23900.0
1124,2001,249000.0,2000.0,4600.0
1125,2010,236000.0,3000.0,19990.0
1126,1995,236000.0,2800.0,3000.0
1127,2013,227000.0,1200.0,6750.0
1128,2013,131000.0,1400.0,8550.0
1129,2008,230000.0,1500.0,6100.0
1130,2012,170000.0,1200.0,4999.0
1131,2004,299000.0,1500.0,2599.0
1132,2011,224000.0,1200.0,4499.0
1133,2010,121000.0,1800.0,5799.0
1134,2013,247000.0,1500.0,5999.0
1135,2015,167000.0,1500.0,11299.0
1136,2008,233000.0,3000.0,7599.0
1137,2004,290000.0,1600.0,3699.0
1138,2015,171000.0,1500.0,13599.0
1139,2014,178000.0,1500.0,6990.0
1140,2004,300000.0,2200.0,5300.0
1141,2008,230000.0,1800.0,3650.0
1142,2002,263100.0,2000.0,5850.0
1143,2016,55000.0,2000.0,13500.0
1144,2010,250000.0,1500.0,5290.0
1145,2011,167000.0,1500.0,6500.0
1146,2018,32000.0,2000.0,14500.0
1147,2013,250000.0,1600.0,4150.0
1148,2017,240000.0,1600.0,13800.0
1149,2005,225000.0,1200.0,2800.0
1150,2015,47000.0,2000.0,24999.0
1151,2009,212000.0,1400.0,3350.0
1152,2000,280000.0,1600.0,2650.0
1153,2017,64000.0,1800.0,12799.0
1154,2006,198000.0,2000.0,5800.0
1155,2013,170000.0,1400.0,7000.0
1156,2007,252000.0,1400.0,4490.0
1157,2015,136000.0,2000.0,19290.0
1158,1999,227565.0,2000.0,4200.0
1159,2005,240000.0,1999.0,3099.0
1160,2011,117000.0,1200.0,2700.0
1161,2014,208000.0,2000.0,12500.0
1162,2015,160100.0,1500.0,11790.0
1163,2016,167000.0,1500.0,11550.0
1164,2015,127100.0,1500.0,11490.0
1165,2017,144400.0,1500.0,12200.0
1166,2015,110300.0,1500.0,12450.0
1167,2015,172500.0,1500.0,11450.0
1168,2014,153300.0,1500.0,12350.0
1169,2002,182600.0,2000.0,3999.0
1170,2018,140500.0,1500.0,13590.0
1171,2017,184000.0,2500.0,32900.0
1172,2011,79103.0,998.0,6600.0
1173,2003,150000.0,1300.0,800.0
1174,2002,11111.0,1300.0,1990.0
1175,2001,111111.0,2700.0,4750.0
1176,2000,289494.0,2500.0,3799.0
1177,2002,111111.0,2500.0,3999.0
1178,2006,229394.0,1500.0,2799.0
1179,2017,164500.0,1500.0,10400.0
1180,2020,12000.0,2000.0,39900.0
1181,2016,150000.0,1500.0,12150.0
1182,2018,33000.0,1800.0,13650.0
1183,2010,222500.0,2500.0,12700.0
1184,2011,181000.0,1200.0,4700.0
1185,2002,262346.0,2200.0,4850.0
1186,2010,111111.0,1500.0,3999.0
1187,2005,220345.0,200.0,3499.0
1188,2015,83000.0,1400.0,10950.0
1189,2004,245000.0,1800.0,5600.0
1190,2017,47000.0,1600.0,18950.0
1191,2020,19000.0,1300.0,12350.0
1192,1991,158785.0,3000.0,1000.0
1193,2008,201000.0,1400.0,4500.0
1194,2007,203000.0,1998.0,5250.0
1195,2014,96000.0,2000.0,15999.0
1196,2013,100000.0,898.0,4299.0
1197,2018,30000.0,2000.0,26500.0
1198,2010,175000.0,1500.0,7990.0
1199,2011,216000.0,2200.0,13700.0
1200,2016,115000.0,2000.0,11799.0
1201,2008,180000.0,1400.0,4600.0
1202,2016,70000.0,1500.0,8900.0
1203,2008,187000.0,1461.0,2500.0
1204,1995,215200.0,2300.0,3300.0
1205,2013,160000.0,2200.0,20990.0
1206,2015,110000.0,2200.0,22999.0
1207,2011,202200.0,2993.0,19000.0
1208,2005,250000.0,3000.0,11990.0
1209,1996,123456.0,2000.0,1950.0
1210,2015,194000.0,1400.0,7700.0
1211,2016,160000.0,1500.0,13400.0
1212,2010,106000.0,4800.0,20900.0
1213,2018,125493.0,1999.0,17365.0
1214,2015,181000.0,1500.0,8999.0
1215,2016,129000.0,1500.0,11999.0
1216,2015,70000.0,2000.0,27000.0
1217,2009,165000.0,1200.0,4950.0
1218,2001,33800.0,1699.0,1400.0
1219,2012,204000.0,1200.0,5900.0
1220,2010,299000.0,2200.0,13950.0
1221,1995,180000.0,2800.0,3400.0
1222,2016,180000.0,1600.0,16200.0
1223,2007,284627.0,1397.0,2799.0
1224,2014,50000.0,1400.0,6890.0
1225,2018,46000.0,2000.0,27650.0
1226,2016,150200.0,1500.0,13450.0
1227,2016,167000.0,1500.0,12990.0
1228,2011,104000.0,2400.0,11450.0
1229,2015,149000.0,2500.0,21750.0
1230,2018,51000.0,1400.0,20990.0
1231,2014,187300.0,1800.0,9990.0
1232,2000,477777.0,2000.0,4277.0
1233,1989,123456.0,2559.0,950.0
1234,2011,190000.0,1248.0,4500.0
1235,2011,200000.0,2200.0,13400.0
1236,2006,200465.0,1500.0,3100.0
1237,2002,200000.0,2500.0,10500.0
1238,2017,95000.0,1800.0,17999.0
1239,2010,219000.0,1400.0,5999.0
1240,2017,41000.0,2000.0,19790.0
1241,2013,111000.0,2000.0,11999.0
1242,1996,226000.0,1800.0,1999.0
1243,2016,44917.0,2000.0,20990.0
1244,2001,203000.0,1800.0,2990.0
1245,2005,197000.0,1500.0,3750.0
1246,2016,170500.0,1400.0,6990.0
1247,2002,256000.0,2000.0,3499.0
1248,2004,245000.0,2200.0,6499.0
1249,2016,94407.0,2000.0,15499.0
1250,2005,278000.0,2000.0,7300.0
1251,2013,187000.0,1400.0,8990.0
1252,2013,78000.0,1300.0,5999.0
1253,2011,350000.0,2143.0,8789.0
1254,2006,240000.0,1900.0,3600.0
1255,2012,207000.0,1464.0,7000.0
1256,2004,140000.0,2000.0,1449.0
1257,1995,380000.0,1600.0,1300.0
1258,2013,140000.0,1200.0,4650.0
1259,2013,239000.0,2147.0,14500.0
1260,2012,16000.0,2500.0,10400.0
1261,1989,225000.0,1800.0,1150.0
1262,2006,220000.0,1400.0,4950.0
1263,2014,128000.0,1800.0,9699.0
1264,2019,19800.0,2500.0,29500.0
1265,2002,269000.0,3000.0,8500.0
1266,2017,146700.0,1500.0,14990.0
1267,2017,191000.0,1500.0,14500.0
1268,2013,154000.0,1400.0,6999.0
1269,2017,91000.0,1500.0,15490.0
1270,2016,102500.0,1500.0,14490.0
1271,2018,122100.0,1500.0,14250.0
1272,2016,64000.0,2000.0,17500.0
1273,2015,81800.0,2500.0,27890.0
1274,2014,132800.0,1500.0,12190.0
1275,2013,174000.0,2231.0,17500.0
1276,2016,174000.0,1600.0,12999.0
1277,2015,164000.0,1800.0,12700.0
1278,2011,167000.0,1300.0,6999.0
1279,2010,190000.0,1500.0,6800.0
1280,2012,155150.0,1400.0,8750.0
1281,2012,161000.0,1500.0,7400.0
1282,2004,250000.0,1400.0,2750.0
1283,2016,146000.0,2500.0,20000.0
1284,2000,260000.0,1798.0,1050.0
1285,1997,3500.0,2500.0,4500.0
1286,2017,149000.0,1500.0,14500.0
1287,2009,118000.0,1600.0,5300.0
1288,2011,180000.0,1200.0,4750.0
1289,2012,240000.0,1500.0,6200.0
1290,2007,213000.0,2000.0,7700.0
1291,2018,38000.0,2000.0,38500.0
1292,2015,156000.0,1600.0,13500.0
1293,2014,225000.0,1200.0,6350.0
1294,2011,155000.0,2000.0,10350.0
1295,2007,220000.0,2000.0,9499.0
1296,2004,176000.0,3000.0,13700.0
1297,2015,78000.0,2000.0,23999.0
1298,2017,160233.0,1500.0,4200.0
1299,2020,24000.0,1600.0,18500.0
1300,1989,180000.0,1600.0,9000.0
1301,2012,275000.0,2000.0,10800.0
1302,2008,288000.0,2000.0,7999.0
1303,2016,87000.0,2000.0,27999.0
1304,2014,190000.0,2400.0,14500.0
1305,2014,132000.0,1800.0,13400.0
1306,2011,106000.0,3000.0,23500.0
1307,2013,64000.0,2000.0,11800.0
1308,2015,74756.0,2000.0,15000.0
1309,2007,236000.0,3000.0,16900.0
1310,2006,206838.0,1400.0,2200.0
1311,2013,194000.0,2200.0,18900.0
1312,2014,153000.0,2000.0,14700.0
1313,2017,168000.0,2000.0,18500.0
1314,1993,155000.0,1900.0,1500.0
1315,2013,189000.0,1500.0,6850.0
1316,2010,268000.0,1800.0,11400.0
1317,2005,3100.0,2200.0,5200.0
1318,2003,223000.0,2000.0,5300.0
1319,2016,145000.0,1500.0,13749.0
1320,2010,118000.0,1400.0,3399.0
1321,2012,258632.0,1700.0,6550.0
1322,2013,122000.0,2000.0,10799.0
1323,2010,75000.0,1500.0,5799.0
1324,2008,313000.0,1300.0,3450.0
1325,2006,160000.0,2000.0,5499.0
1326,2011,179000.0,3500.0,18900.0
1327,2016,134500.0,3600.0,54200.0
1328,2013,139000.0,1499.0,7200.0
1329,2012,200000.0,2000.0,12799.0
1330,2016,100000.0,2000.0,19800.0
1331,2008,226000.0,2000.0,4500.0
1332,2015,112750.0,2494.0,24400.0
1333,2009,208000.0,1400.0,4200.0
1334,2016,180000.0,1600.0,14999.0
1335,2011,171000.0,1400.0,7700.0
1336,2014,180245.0,1461.0,7450.0
1337,2012,197000.0,1500.0,7500.0
1338,2011,160000.0,2000.0,10200.0
1339,2009,71000.0,1000.0,5200.0
1340,2015,159000.0,2494.0,13750.0
1341,2017,21700.0,1798.0,19700.0
1342,2014,153000.0,2000.0,10499.0
1343,2007,385000.0,1400.0,3800.0
1344,2016,149500.0,2494.0,22900.0
1345,1995,420865.0,1600.0,1600.0
1346,2019,23000.0,900.0,8000.0
