,Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),km_year
30007,36,101,2007,4,187000.0,1500.0,0,0,3000.0,12466.666666666666
30008,50,101,2012,3,99000.0,2700.0,3,1,10000.0,9900.0
30009,37,101,2005,5,190000.0,1900.0,0,0,3200.0,11176.470588235294
30010,25,101,2018,3,20290.0,1600.0,2,1,16800.0,5072.5
30011,12,76,2009,11,400000.0,1400.0,3,0,2200.0,30769.23076923077
30012,37,23,2008,11,184000.0,1700.0,0,0,5300.0,13142.857142857143
30013,36,101,2009,4,89000.0,1500.0,0,0,2500.0,6846.153846153846
30014,50,44,2005,11,165000.0,1400.0,0,0,3150.0,9705.882352941177
30015,34,87,2009,9,123000.0,3000.0,4,1,5200.0,9461.538461538461
30016,12,47,2010,9,65000.0,1600.0,4,0,4000.0,5416.666666666667
30017,25,111,2004,9,184000.0,2500.0,0,0,3900.0,10222.222222222223
30018,41,80,2011,11,135000.0,1400.0,4,0,3600.0,12272.727272727272
30019,50,44,2006,4,189000.0,1400.0,0,0,3250.0,11812.5
30020,20,101,2010,4,158000.0,1400.0,2,1,3600.0,13166.666666666666
30021,53,88,2009,10,150000.0,2000.0,0,0,4800.0,11538.461538461539
30022,54,129,2014,9,56000.0,2400.0,0,1,11500.0,7000.0
30023,32,14,2006,4,145000.0,1600.0,4,1,2600.0,9062.5
30024,38,101,2011,10,85900.0,1800.0,0,1,5200.0,7809.090909090909
30025,37,101,2016,3,12000.0,1200.0,4,1,7300.0,2000.0
30026,44,101,2010,4,123000.0,1400.0,4,0,2700.0,10250.0
30027,21,120,2013,3,112000.0,2000.0,0,0,7800.0,12444.444444444445
30028,37,122,1998,11,156000.0,1600.0,4,0,1200.0,6500.0
30029,50,102,2004,3,145000.0,2000.0,4,1,3700.0,8055.555555555556
30030,32,101,2006,6,198000.0,1700.0,4,0,2300.0,12375.0
30031,45,113,2011,11,125000.0,1400.0,4,0,5300.0,11363.636363636364
30032,41,68,2016,3,178000.0,1500.0,0,0,12950.0,29666.666666666668
30033,31,5,2008,10,47000.0,1600.0,4,1,3600.0,3357.1428571428573
30034,25,101,2012,4,89000.0,1600.0,4,1,4200.0,8900.0
30035,50,74,2007,9,189000.0,3000.0,0,1,5500.0,12600.0
30036,36,101,2009,11,123000.0,1500.0,0,0,3600.0,9461.538461538461
30037,37,23,2001,4,128600.0,1600.0,4,0,1350.0,6123.809523809524
30038,50,102,1999,9,156000.0,2000.0,4,1,2100.0,6782.608695652174
30039,14,101,2008,4,12000.0,1000.0,4,1,1250.0,857.1428571428571
30040,41,107,2006,6,225000.0,1600.0,4,0,2200.0,14062.5
30041,4,6,2010,10,87000.0,1995.0,4,0,5700.0,7250.0
30042,41,107,2017,5,148000.0,1500.0,0,1,11350.0,29600.0
30043,54,101,2015,11,179000.0,2400.0,5,1,13990.0,25571.428571428572
30044,28,84,2017,3,59000.0,1986.0,4,1,23500.0,11800.0
30045,53,66,2013,10,175000.0,1400.0,2,1,7000.0,19444.444444444445
30046,17,83,1993,11,333333.0,2000.0,4,0,850.0,11494.241379310344
30047,21,101,2012,5,250000.0,1400.0,0,0,6300.0,25000.0
30048,50,26,2009,10,240000.0,1995.0,0,0,5300.0,18461.53846153846
30049,39,39,2013,3,162000.0,3000.0,0,1,29900.0,18000.0
30050,12,77,2007,11,215000.0,1600.0,3,0,2850.0,14333.333333333334
30051,32,124,2003,6,11111.0,2200.0,0,0,5500.0,584.7894736842105
30052,4,6,2018,10,17894.0,2000.0,5,1,22000.0,4473.5
30053,3,15,2006,10,392353.0,1650.0,0,1,6400.0,24522.0625
30054,53,88,2001,10,300250.0,1800.0,4,1,3800.0,14297.619047619048
30055,32,124,2000,6,300000.0,2200.0,0,0,3100.0,13636.363636363636
30056,50,44,2006,4,260011.0,1400.0,0,0,5500.0,16250.6875
30057,53,61,1993,4,270001.0,1800.0,4,0,2800.0,9310.379310344828
30058,32,48,2004,10,288600.0,2200.0,0,1,7600.0,16033.333333333334
30059,25,111,2015,9,162000.0,1995.0,0,1,16199.0,23142.85714285714
30060,27,101,2015,9,187000.0,3000.0,0,1,13500.0,26714.285714285714
30061,39,39,2018,3,50698.0,3000.0,5,1,45190.0,12674.5
30062,41,80,2009,11,220000.0,1500.0,0,0,4650.0,16923.076923076922
30063,4,9,1993,10,340000.0,2000.0,4,0,2200.0,11724.137931034482
30064,21,120,2005,3,171000.0,1975.0,3,0,3800.0,10058.823529411764
30065,3,101,2020,9,5047.0,3000.0,4,1,47000.0,2523.5
30066,36,95,2010,9,204000.0,1500.0,0,0,7800.0,17000.0
30067,37,23,2005,11,182000.0,1300.0,0,0,3700.0,10705.882352941177
30068,37,81,2009,11,187000.0,1400.0,4,0,3200.0,14384.615384615385
30069,32,48,2005,10,190000.0,2200.0,0,0,6000.0,11176.470588235294
30070,48,101,2008,3,120000.0,3000.0,3,1,5000.0,8571.42857142857
30071,21,106,2017,3,1234.0,2000.0,4,1,18700.0,246.8
30072,32,48,2005,10,310000.0,2200.0,0,1,7500.0,18235.29411764706
30073,53,37,2011,6,195448.0,1600.0,0,0,5300.0,17768.0
30074,17,83,1999,11,32000.0,1800.0,0,0,500.0,1391.304347826087
30075,4,6,2004,10,231453.0,1900.0,4,0,4500.0,12858.5
30076,53,66,2000,4,100000.0,2000.0,4,1,3000.0,4545.454545454545
30077,3,17,1996,11,377000.0,2500.0,0,0,4000.0,14500.0
30078,32,48,2004,10,360000.0,2200.0,0,1,5500.0,20000.0
30079,45,50,2009,11,213000.0,1422.0,0,0,5300.0,16384.615384615383
30080,17,54,2010,4,123000.0,1400.0,0,1,3650.0,10250.0
30081,36,101,2005,9,255000.0,2500.0,0,1,10000.0,15000.0
30082,37,23,2004,11,270000.0,1800.0,3,1,4000.0,15000.0
30083,32,101,2016,11,230000.0,2200.0,0,1,25000.0,38333.333333333336
30084,41,114,2016,11,180000.0,1500.0,0,1,13100.0,30000.0
30085,52,101,1990,4,5464.0,1500.0,4,0,500.0,170.75
30086,4,6,2001,11,400000.0,1951.0,0,0,2300.0,19047.619047619046
30087,50,44,2005,4,290000.0,1400.0,0,0,5300.0,17058.823529411766
30088,32,48,2008,10,174000.0,2800.0,0,1,5200.0,12428.57142857143
30089,41,107,2013,4,203000.0,1500.0,0,0,6800.0,22555.555555555555
30090,31,11,1996,4,87000.0,1800.0,3,0,500.0,3346.153846153846
30091,50,101,1996,10,260000.0,1600.0,4,0,700.0,10000.0
30092,54,101,2010,10,237000.0,2000.0,4,0,8999.0,19750.0
30093,50,121,2009,4,187000.0,1400.0,0,0,7200.0,14384.615384615385
30094,4,6,2013,10,97000.0,2000.0,4,1,16900.0,10777.777777777777
30095,45,113,2012,10,123000.0,2000.0,0,1,7999.0,12300.0
30096,20,35,2016,3,20000.0,2200.0,0,1,15999.0,3333.3333333333335
30097,45,113,2010,10,187000.0,2000.0,0,1,7999.0,15583.333333333334
30098,36,91,2002,10,300000.0,1998.0,4,0,3500.0,15000.0
30099,28,36,2014,4,107000.0,1800.0,4,1,12400.0,13375.0
30100,32,104,1980,10,500000.0,4200.0,3,1,9800.0,11904.761904761905
30101,20,101,2006,4,153252.0,1200.0,4,0,3100.0,9578.25
30102,4,6,2002,11,300000.0,1998.0,0,0,6800.0,15000.0
30103,4,6,1998,10,152654.0,2000.0,4,0,3800.0,6360.583333333333
30104,21,106,2014,9,106000.0,2400.0,4,1,12500.0,13250.0
30105,50,92,2008,4,199800.0,1500.0,2,1,6500.0,14271.42857142857
30106,53,37,2014,1,171000.0,1598.0,0,0,8600.0,21375.0
30107,3,17,1995,10,468329.0,2500.0,0,0,2250.0,17345.51851851852
30108,21,101,2008,6,205000.0,2500.0,0,0,7999.0,14642.857142857143
30109,52,4,1988,9,78545.0,1600.0,4,0,1100.0,2310.1470588235293
30110,9,101,2018,3,33000.0,2000.0,4,1,13750.0,8250.0
30111,3,15,2013,10,180000.0,1998.0,4,1,12500.0,20000.0
30112,3,15,2000,11,123456.0,1900.0,0,0,2000.0,5611.636363636364
30113,41,62,2006,11,123456.0,1500.0,0,0,2000.0,7716.0
30114,4,6,2000,10,123456.0,2000.0,0,1,2500.0,5611.636363636364
30115,3,17,1996,10,123456.0,2500.0,0,0,1200.0,4748.307692307692
30116,41,71,2004,4,123456.0,1900.0,0,0,1800.0,6858.666666666667
30117,9,101,2006,10,236547.0,2000.0,3,0,5000.0,14784.1875
30118,28,97,2005,3,170000.0,330.0,4,1,9500.0,10000.0
30119,4,127,2015,4,170000.0,2500.0,0,1,29990.0,24285.714285714286
30120,32,124,2008,6,295000.0,2200.0,0,0,6500.0,21071.428571428572
30121,3,15,2011,10,236000.0,2000.0,0,0,10900.0,21454.545454545456
30122,45,50,2004,11,244000.0,1200.0,4,0,3050.0,13555.555555555555
30123,36,67,2012,4,143000.0,1600.0,4,1,9800.0,14300.0
30124,11,101,2009,1,12345.0,1500.0,0,0,3500.0,949.6153846153846
30125,49,101,2011,3,120000.0,1500.0,4,0,2200.0,10909.09090909091
30126,21,19,2008,10,58000.0,1400.0,4,1,2200.0,4142.857142857143
30127,17,51,2011,4,22211.0,1400.0,0,0,2500.0,2019.1818181818182
30128,37,23,2011,10,172000.0,1300.0,0,0,5550.0,15636.363636363636
30129,41,80,2017,11,136000.0,1461.0,0,1,7700.0,27200.0
30130,36,91,1993,10,25000.0,1600.0,3,0,800.0,862.0689655172414
30131,4,127,2003,3,300000.0,3000.0,0,1,10000.0,15789.473684210527
30132,4,9,1991,10,125635.0,2000.0,3,0,3200.0,4052.7419354838707
30133,36,91,2005,10,40000.0,1600.0,0,0,600.0,2352.9411764705883
30134,50,26,2009,11,200000.0,1800.0,4,0,8999.0,15384.615384615385
30135,13,101,2007,10,240000.0,200.0,3,0,850.0,16000.0
30136,32,48,2007,10,290000.0,2200.0,0,1,10000.0,19333.333333333332
30137,21,101,2006,10,126000.0,2000.0,0,1,6190.0,7875.0
30138,53,90,2006,4,190000.0,1200.0,4,0,3300.0,11875.0
30139,53,109,2006,6,297072.0,2000.0,0,0,3600.0,18567.0
30140,41,69,2009,5,185000.0,1500.0,0,0,5000.0,14230.76923076923
30141,4,101,2013,4,220000.0,1950.0,0,0,8500.0,24444.444444444445
30142,36,91,2004,11,280380.0,2200.0,0,0,3999.0,15576.666666666666
30143,32,124,2010,6,190480.0,2198.0,0,1,10850.0,15873.333333333334
30144,50,101,2015,9,65000.0,3500.0,4,1,18000.0,9285.714285714286
30145,35,101,1984,10,19000.0,1500.0,4,0,9000.0,500.0
30146,53,88,2012,10,153000.0,1600.0,0,0,10999.0,15300.0
30147,52,101,1980,10,88000.0,2100.0,4,0,500.0,2095.2380952380954
30148,12,76,2008,10,182125.0,1500.0,0,0,3300.0,13008.92857142857
30149,32,48,2002,10,360000.0,2200.0,0,1,7000.0,18000.0
30150,53,66,2012,10,190500.0,1400.0,2,1,8800.0,19050.0
30151,21,133,2014,9,83000.0,1700.0,0,0,14300.0,10375.0
30152,41,62,2005,6,228704.0,1500.0,0,0,3550.0,13453.176470588236
30153,3,94,2008,9,192000.0,3600.0,4,1,14999.0,13714.285714285714
30154,37,23,2013,11,200000.0,1300.0,0,0,6500.0,22222.222222222223
30155,53,88,2012,11,217000.0,1400.0,4,1,7900.0,21700.0
30156,16,101,2001,11,270000.0,1200.0,4,0,2055.0,12857.142857142857
30157,37,81,2006,4,125000.0,1600.0,4,1,4100.0,7812.5
30158,41,80,1997,10,285968.0,1600.0,4,0,1850.0,11438.72
30159,53,90,1998,10,140000.0,1600.0,4,0,1100.0,5833.333333333333
30160,50,101,2017,4,44000.0,1000.0,4,0,6300.0,8800.0
30161,32,29,2019,11,43000.0,1460.0,0,1,24600.0,14333.333333333334
30162,53,61,2005,4,277000.0,1400.0,4,0,4400.0,16294.117647058823
30163,11,101,2003,6,25000.0,2000.0,4,1,1700.0,1315.7894736842106
30164,36,21,2005,4,500000.0,1500.0,0,0,2600.0,29411.764705882353
30165,34,59,1991,4,340000.0,1800.0,3,0,1450.0,10967.741935483871
30166,52,2,1991,10,9999.0,1500.0,4,0,600.0,322.5483870967742
30167,45,50,2005,4,165800.0,1390.0,4,0,3000.0,9752.941176470587
30168,32,48,2009,10,226112.0,2200.0,0,1,13800.0,17393.23076923077
30169,54,130,2011,9,210221.0,2400.0,0,1,13800.0,19111.0
30170,53,66,2017,10,79000.0,1400.0,4,1,10500.0,15800.0
30171,25,111,2017,9,100000.0,2200.0,0,1,23500.0,20000.0
30172,41,107,2011,6,295000.0,1500.0,0,0,5500.0,26818.18181818182
30173,52,101,1994,10,273000.0,1300.0,3,0,750.0,9750.0
30174,12,47,2011,9,178000.0,1500.0,0,0,6400.0,16181.818181818182
30175,45,113,2011,10,12345.0,1400.0,4,0,8500.0,1122.2727272727273
30176,28,49,2015,10,138600.0,2500.0,2,1,17950.0,19800.0
30177,4,9,2002,10,325000.0,2500.0,0,1,5300.0,16250.0
30178,25,40,2008,4,220000.0,1600.0,4,0,3999.0,15714.285714285714
30179,41,80,2006,11,190000.0,1500.0,0,0,3950.0,11875.0
30180,53,61,2002,4,203433.0,1900.0,0,0,4000.0,10171.65
30181,37,23,2009,10,206000.0,1300.0,0,0,5330.0,15846.153846153846
30182,43,101,2006,10,350000.0,1900.0,0,1,3500.0,21875.0
30183,12,105,2014,4,299000.0,1200.0,3,0,4000.0,37375.0
30184,36,101,1993,4,350000.0,1400.0,4,0,1100.0,12068.965517241379
30185,32,101,2017,9,31000.0,3000.0,0,1,64999.0,6200.0
30186,17,54,2017,10,88000.0,2000.0,5,1,18000.0,17600.0
30187,36,96,2009,3,190000.0,1500.0,0,0,8000.0,14615.384615384615
30188,53,61,1998,11,187000.0,1900.0,0,0,1800.0,7791.666666666667
30189,4,6,1991,9,27000.0,1600.0,4,0,850.0,870.9677419354839
30190,53,61,1989,4,300000.0,1600.0,4,0,900.0,9090.90909090909
30191,3,101,2011,11,215000.0,2000.0,0,0,16500.0,19545.454545454544
30192,4,9,2013,10,225000.0,2000.0,0,1,18000.0,25000.0
30193,36,96,2012,3,124000.0,1500.0,0,0,11600.0,12400.0
30194,10,101,2003,6,323000.0,2500.0,0,0,1250.0,17000.0
30195,4,6,2015,10,142000.0,2000.0,4,1,18350.0,20285.714285714286
30196,37,122,2005,11,178500.0,1800.0,4,0,2550.0,10500.0
30197,41,69,2009,11,123000.0,1500.0,0,0,2200.0,9461.538461538461
30198,53,115,2008,3,112000.0,2000.0,4,0,4500.0,8000.0
30199,17,101,1989,2,10000.0,1400.0,4,0,350.0,303.030303030303
30200,11,30,2002,2,15800.0,1900.0,0,0,650.0,790.0
30201,17,52,2017,11,150905.0,1500.0,0,0,8300.0,30181.0
30202,45,85,2013,11,192000.0,2000.0,0,0,11500.0,21333.333333333332
30203,50,24,2013,4,139000.0,1400.0,0,0,9300.0,15444.444444444445
30204,45,50,2009,4,123000.0,1400.0,4,0,2550.0,9461.538461538461
30205,50,44,2009,10,132000.0,1400.0,4,0,3550.0,10153.846153846154
30206,41,107,2002,6,189000.0,1600.0,4,0,1200.0,9450.0
30207,3,93,2015,3,100000.0,200.0,0,1,23000.0,14285.714285714286
30208,50,44,2003,11,240000.0,1400.0,4,0,4100.0,12631.578947368422
30209,41,80,2015,11,85000.0,1500.0,0,0,6990.0,12142.857142857143
30210,32,22,1998,9,400000.0,2900.0,0,0,5300.0,16666.666666666668
30211,41,80,2011,11,190000.0,1500.0,0,1,5500.0,17272.727272727272
30212,8,101,2006,3,171000.0,1998.0,4,0,2000.0,10687.5
30213,37,23,1995,11,320000.0,1800.0,4,0,1200.0,11851.851851851852
30214,37,23,1994,11,289000.0,1600.0,4,0,1550.0,10321.42857142857
30215,28,97,2010,9,110000.0,3500.0,4,1,13000.0,9166.666666666666
30216,50,101,2014,5,99000.0,1600.0,0,0,11399.0,12375.0
30217,31,8,1991,4,200000.0,1300.0,4,0,1000.0,6451.612903225807
30218,37,46,2013,4,56000.0,1200.0,0,0,2900.0,6222.222222222223
30219,21,101,2014,10,29000.0,1600.0,4,1,6100.0,3625.0
30220,50,102,2009,9,135000.0,2000.0,4,0,5300.0,10384.615384615385
30221,32,48,2012,10,220000.0,2200.0,0,1,9200.0,22000.0
30222,53,66,2008,10,78000.0,2000.0,4,1,3200.0,5571.428571428572
30223,38,1,2005,4,225000.0,1100.0,4,0,2200.0,13235.29411764706
30224,11,101,2008,4,189000.0,1600.0,4,1,2900.0,13500.0
30225,50,92,2009,10,126000.0,1800.0,2,1,5200.0,9692.307692307691
30226,28,49,2009,10,135000.0,3500.0,4,1,7900.0,10384.615384615385
30227,50,24,2012,4,113000.0,1400.0,0,0,4700.0,11300.0
30228,46,101,2007,4,85000.0,1100.0,4,1,2100.0,5666.666666666667
30229,21,19,2018,10,28500.0,1400.0,4,1,7200.0,7125.0
30230,45,50,2011,4,89000.0,1400.0,0,1,3150.0,8090.909090909091
30231,4,101,2006,4,185000.0,1600.0,4,0,3800.0,11562.5
30232,54,130,2011,9,120000.0,2400.0,0,1,12500.0,10909.09090909091
30233,12,47,2016,9,112000.0,1500.0,0,0,6550.0,18666.666666666668
30234,50,38,2015,10,87000.0,2500.0,2,1,11500.0,12428.57142857143
30235,20,20,2006,10,128500.0,2000.0,4,1,4800.0,8031.25
30236,12,77,2015,11,156000.0,1500.0,0,0,2800.0,22285.714285714286
30237,4,6,2004,4,123000.0,1800.0,4,0,2700.0,6833.333333333333
30238,9,101,2005,10,123000.0,2000.0,4,1,1550.0,7235.294117647059
30239,34,72,2008,10,135000.0,1500.0,4,1,3900.0,9642.857142857143
30240,53,109,1998,6,400000.0,200.0,3,0,1000.0,16666.666666666668
30241,31,8,1994,11,270000.0,1600.0,3,0,900.0,9642.857142857143
30242,9,28,2013,10,87000.0,1400.0,4,1,3200.0,9666.666666666666
30243,37,46,2010,4,123000.0,1300.0,0,0,2800.0,10250.0
30244,37,132,2012,6,132000.0,1600.0,3,0,6900.0,13200.0
30245,15,101,2004,10,102000.0,2700.0,4,1,3200.0,5666.666666666667
30246,21,101,2013,4,12000.0,1100.0,4,1,3100.0,1333.3333333333333
30247,11,34,2009,4,110000.0,1100.0,4,0,2100.0,8461.538461538461
30248,37,101,2016,4,15000.0,1200.0,4,0,3900.0,2500.0
30249,20,41,2015,10,32000.0,1800.0,2,1,7900.0,4571.428571428572
30250,21,120,2005,3,96000.0,1975.0,3,0,4100.0,5647.058823529412
30251,41,80,2010,4,300000.0,1500.0,0,0,4300.0,25000.0
30252,1,101,2008,11,200000.0,1900.0,0,0,3500.0,14285.714285714286
30253,41,62,2006,6,245000.0,1500.0,0,0,4200.0,15312.5
30254,20,20,2005,11,179000.0,2200.0,0,0,2700.0,10529.411764705883
30255,32,124,2007,6,350000.0,2200.0,0,1,10200.0,23333.333333333332
30256,4,127,2006,9,260000.0,3000.0,0,1,5750.0,16250.0
30257,17,83,1995,10,200000.0,1800.0,0,0,500.0,7407.407407407408
30258,3,15,2009,11,190000.0,3000.0,0,1,9500.0,14615.384615384615
30259,50,45,2004,6,170000.0,2000.0,0,0,2900.0,9444.444444444445
30260,12,47,2011,3,200000.0,1600.0,4,0,7000.0,18181.81818181818
30261,3,101,2007,11,222000.0,3000.0,0,1,4900.0,14800.0
30262,24,101,2004,9,199000.0,2700.0,0,1,2900.0,11055.555555555555
30263,37,46,2008,4,250000.0,1300.0,0,0,3500.0,17857.14285714286
30264,9,28,2006,10,200000.0,1250.0,4,0,2600.0,12500.0
30265,45,113,2008,10,230000.0,2000.0,0,1,11199.0,16428.571428571428
30266,32,78,2007,3,193000.0,3000.0,0,1,14700.0,12866.666666666666
30267,36,95,2016,3,160000.0,1500.0,0,0,11800.0,26666.666666666668
30268,53,115,2018,3,17200.0,2000.0,4,1,16200.0,4300.0
30269,32,78,2008,9,256854.0,3200.0,0,1,7650.0,18346.714285714286
30270,49,101,2008,4,180000.0,1400.0,0,0,2000.0,12857.142857142857
30271,44,64,2007,4,150000.0,1400.0,0,0,2500.0,10000.0
30272,20,35,2007,3,180000.0,2200.0,0,0,7900.0,12000.0
30273,54,101,2012,10,150000.0,1596.0,4,1,10000.0,15000.0
30274,53,88,2015,11,78000.0,1400.0,4,1,7200.0,11142.857142857143
30275,21,110,2013,10,145000.0,2000.0,4,1,6400.0,16111.111111111111
30276,49,101,2006,4,189000.0,1400.0,4,0,1500.0,11812.5
30277,44,101,2003,10,280000.0,1800.0,4,1,2300.0,14736.842105263158
30278,20,35,2013,3,67000.0,2000.0,3,1,18000.0,7444.444444444444
30279,50,44,2005,4,135400.0,1400.0,4,0,5099.0,7964.705882352941
30280,32,101,2013,6,265536.0,2200.0,0,1,16450.0,29504.0
30281,50,24,2010,4,14200.0,1369.0,0,0,6650.0,1183.3333333333333
30282,53,119,2000,5,36000.0,1900.0,0,0,6200.0,1636.3636363636363
30283,31,101,2008,3,80000.0,3700.0,3,1,9300.0,5714.285714285715
30284,45,101,2011,4,116000.0,1400.0,4,1,6999.0,10545.454545454546
30285,37,122,2004,11,275000.0,1910.0,0,0,4100.0,15277.777777777777
30286,50,44,2006,10,189000.0,1400.0,0,0,3100.0,11812.5
30287,12,105,2015,10,85000.0,1200.0,3,0,3100.0,12142.857142857143
30288,41,68,2017,3,13000.0,1200.0,4,1,8700.0,2600.0
30289,37,132,2007,11,250000.0,1600.0,3,0,5100.0,16666.666666666668
30290,11,101,2007,4,98000.0,1400.0,4,0,2200.0,6533.333333333333
30291,42,101,1997,4,212332.0,2000.0,3,1,1050.0,8493.28
30292,20,20,2014,10,123000.0,2000.0,2,1,8800.0,15375.0
30293,13,101,2001,4,132000.0,1400.0,4,0,1100.0,6285.714285714285
